dates,times,flow
8/10/14,14:39:07,173.7868
8/10/14,14:39:16,137.777
8/10/14,14:39:17,70.4212
8/10/14,14:39:18,39.2236
8/10/14,14:39:19,21.1445
8/10/14,14:39:20,14.75
8/10/14,14:39:24,26.4347
8/10/14,14:39:25,63.3016
8/10/14,14:39:28,47.8429
8/10/14,14:41:40,38.7127
8/10/14,14:41:42,32.4995
8/10/14,14:41:44,27.1763
8/10/14,14:41:46,18.2934
8/10/14,14:41:47,12.4922
8/10/14,14:41:49,1.5162
8/10/14,16:52:20,8.3227
8/10/14,16:52:22,18.7548
8/10/14,16:52:24,26.4182
8/10/14,16:52:25,41.5309
8/10/14,16:52:27,51.7652
8/10/14,16:52:28,63.7136
8/10/14,16:52:29,71.0639
8/10/14,16:52:31,78.1011
8/10/14,16:53:14,133.558
8/10/14,16:53:15,222.6021
8/10/14,16:53:18,204.6219
8/10/14,16:53:19,187.7788
8/10/14,16:53:20,179.4561
8/10/14,16:53:23,184.6145
8/10/14,16:53:25,174.8911
8/10/14,16:53:28,169.469
8/10/14,16:53:29,176.8852
8/10/14,16:53:31,169.4195
8/10/14,16:53:49,162.7284
8/10/14,16:54:09,169.1723
8/10/14,16:56:31,92.8017
8/10/14,16:56:32,39.4214
8/10/14,16:56:33,18.7713
8/10/14,16:56:35,10.1355
8/10/14,16:56:37,43.97
8/10/14,16:56:38,62.082
8/10/14,16:56:42,47.7605
8/10/14,16:56:43,53.0178
8/10/14,16:56:46,47.9418
8/10/14,16:58:51,41.0035
8/10/14,16:58:55,35.2188
8/10/14,16:58:58,28.6431
8/10/14,16:59:01,17.6671
8/10/14,16:59:02,12.5581
8/10/14,16:59:03,7.4657
8/10/14,16:59:04,0
8/10/14,18:20:16,5.043
8/10/14,18:20:17,10.976
8/10/14,18:20:18,16.4805
8/10/14,18:20:19,22.5948
8/10/14,18:20:20,30.3241
8/10/14,18:20:21,38.8281
8/10/14,18:20:22,48.3867
8/10/14,18:20:24,58.341
8/10/14,18:20:25,70.2893
8/10/14,18:20:27,78.4142
8/10/14,18:21:10,73.3053
8/10/14,18:21:17,67.3393
8/10/14,18:21:22,62.1974
8/10/14,18:21:30,68.872
8/10/14,18:21:45,62.3457
8/10/14,18:22:01,57.2862
8/10/14,18:22:11,51.3862
8/10/14,18:22:44,44.794
8/10/14,18:22:48,39.718
8/10/14,18:22:58,34.3454
8/10/14,18:23:01,29.2858
8/10/14,18:23:03,23.8967
8/10/14,18:23:24,29.5825
8/10/14,18:23:27,34.7738
8/10/14,18:23:33,28.4948
8/10/14,18:24:19,22.6112
8/10/14,18:24:45,27.7037
8/10/14,18:26:16,35.2023
8/10/14,18:26:18,40.6079
8/10/14,18:26:25,33.7191
8/10/14,18:26:26,28.1817
8/10/14,18:26:29,21.3587
8/10/14,18:26:30,16.0355
8/10/14,18:26:32,8.5204
8/10/14,18:26:35,0
8/10/14,20:27:51,7.1525
8/10/14,20:27:52,12.1626
8/10/14,20:27:53,18.6559
8/10/14,20:27:54,25.2316
8/10/14,20:27:56,35.054
8/10/14,20:27:57,51.551
8/10/14,20:27:58,57.9125
8/10/14,20:27:59,66.1198
8/10/14,20:28:00,71.6572
8/10/14,20:28:02,79.5019
8/10/14,20:28:43,73.7008
8/10/14,20:28:45,109.7272
8/10/14,20:28:46,208.4124
8/10/14,20:28:47,219.0258
8/10/14,20:28:48,198.7548
8/10/14,20:28:49,187.8942
8/10/14,20:28:53,179.3408
8/10/14,20:28:54,173.5726
8/10/14,20:28:58,167.0793
8/10/14,20:29:05,160.4212
8/10/14,20:29:51,166.3706
8/10/14,20:31:29,172.3695
8/10/14,20:32:02,139.8041
8/10/14,20:32:03,49.0295
8/10/14,20:32:04,23.8473
8/10/14,20:32:05,12.3769
8/10/14,20:32:08,19.7766
8/10/14,20:32:09,45.2719
8/10/14,20:32:10,63.9773
8/10/14,20:32:12,56.7424
8/10/14,20:32:13,47.299
8/10/14,20:34:19,41.5309
8/10/14,20:34:23,35.6144
8/10/14,20:34:26,28.742
8/10/14,20:34:29,18.5735
8/10/14,20:34:31,8.059
8/10/14,20:34:32,1.1372
8/10/14,22:05:32,9.6411
8/10/14,22:05:34,19.8096
8/10/14,22:05:35,26.649
8/10/14,22:05:36,37.213
8/10/14,22:05:37,47.8758
8/10/14,22:05:38,55.77
8/10/14,22:05:41,70.5365
8/10/14,22:05:42,76.9969
8/10/14,22:06:27,94.9936
8/10/14,22:06:29,225.3049
8/10/14,22:06:30,219.2236
8/10/14,22:06:31,212.1535
8/10/14,22:06:34,203.1881
8/10/14,22:06:38,174.4296
8/10/14,22:06:47,166.4695
8/10/14,22:07:00,161.4594
8/10/14,22:07:08,166.9804
8/10/14,22:08:07,172.2542
8/10/14,22:08:15,167.0793
8/10/14,22:09:28,172.8804
8/10/14,22:09:46,76.1234
8/10/14,22:09:47,17.8154
8/10/14,22:09:48,12.4098
8/10/14,22:09:51,36.9493
8/10/14,22:09:52,62.0326
8/10/14,22:09:55,48.9306
8/10/14,22:12:02,43.492
8/10/14,22:12:06,37.9546
8/10/14,22:12:10,32.2194
8/10/14,22:12:13,24.2099
8/10/14,22:12:16,15.673
8/10/14,22:12:17,6.5922
8/10/14,22:12:18,0
8/11/14,0:42:17,7.2514
8/11/14,0:42:19,18.0626
8/11/14,0:42:22,38.5644
8/11/14,0:42:23,50.727
8/11/14,0:42:24,59.8077
8/11/14,0:42:25,66.2022
8/11/14,0:42:26,72.3329
8/11/14,0:42:29,80.0952
8/11/14,0:42:50,74.7555
8/11/14,0:43:13,68.5259
8/11/14,0:43:18,63.2027
8/11/14,0:43:27,69.3829
8/11/14,0:43:41,63.0214
8/11/14,0:43:46,57.7971
8/11/14,0:44:07,52.4245
8/11/14,0:44:11,46.0135
8/11/14,0:44:31,51.6664
8/11/14,0:44:39,46.4091
8/11/14,0:44:44,40.8552
8/11/14,0:44:49,35.3836
8/11/14,0:44:54,29.7308
8/11/14,0:44:58,23.1057
8/11/14,0:45:01,17.1232
8/11/14,0:45:06,9.5752
8/11/14,0:45:15,15.8213
8/11/14,0:45:30,21.161
8/11/14,0:48:13,27.6543
8/11/14,0:48:16,35.1859
8/11/14,0:48:25,25.5283
8/11/14,0:48:26,17.1727
8/11/14,0:48:28,7.3173
8/11/14,0:48:29,1.5821
8/11/14,2:24:48,10.4157
8/11/14,2:24:49,18.4746
8/11/14,2:24:50,28.2311
8/11/14,2:24:51,37.1141
8/11/14,2:24:52,45.3708
8/11/14,2:24:53,55.8194
8/11/14,2:24:54,63.0214
8/11/14,2:24:55,69.3829
8/11/14,2:24:56,74.4589
8/11/14,2:24:58,81.6444
8/11/14,2:25:19,76.519
8/11/14,2:25:41,70.0256
8/11/14,2:25:45,64.241
8/11/14,2:25:55,70.141
8/11/14,2:25:59,75.2994
8/11/14,2:26:04,69.8444
8/11/14,2:26:07,64.3563
8/11/14,2:26:10,59.2474
8/11/14,2:26:36,49.2272
8/11/14,2:26:39,43.7228
8/11/14,2:26:45,49.837
8/11/14,2:27:08,43.113
8/11/14,2:27:11,37.2624
8/11/14,2:27:14,31.5931
8/11/14,2:27:22,25.8744
8/11/14,2:27:25,20.6665
8/11/14,2:27:29,13.0031
8/11/14,2:27:54,18.6889
8/11/14,2:30:34,23.9297
8/11/14,2:30:38,30.7691
8/11/14,2:30:40,36.5867
8/11/14,2:30:42,41.7451
8/11/14,2:30:48,35.2188
8/11/14,2:30:50,25.9238
8/11/14,2:30:52,17.2386
8/11/14,2:30:53,11.5528
8/11/14,2:30:55,4.5321
8/11/14,4:22:15,10.3662
8/11/14,4:22:16,16.2498
8/11/14,4:22:17,23.4353
8/11/14,4:22:18,31.692
8/11/14,4:22:19,41.811
8/11/14,4:22:20,51.8476
8/11/14,4:22:21,58.4563
8/11/14,4:22:22,64.5706
8/11/14,4:22:23,71.6902
8/11/14,4:22:24,76.865
8/11/14,4:22:27,82.5508
8/11/14,4:22:36,77.2606
8/11/14,4:23:08,71.822
8/11/14,4:23:15,65.4276
8/11/14,4:23:27,72.267
8/11/14,4:23:34,66.779
8/11/14,4:23:39,60.9119
8/11/14,4:24:00,55.4074
8/11/14,4:24:04,49.3426
8/11/14,4:24:38,42.7999
8/11/14,4:24:41,36.5043
8/11/14,4:24:51,31.247
8/11/14,4:24:55,24.0945
8/11/14,4:25:10,30.8515
8/11/14,4:28:14,36.3889
8/11/14,4:28:18,29.3188
8/11/14,4:28:20,23.0068
8/11/14,4:28:22,16.2992
8/11/14,4:28:24,6.1472
8/11/14,4:28:25,0
8/11/14,6:00:47,10.4157
8/11/14,6:00:49,20.4193
8/11/14,6:00:50,28.7914
8/11/14,6:00:51,35.9275
8/11/14,6:00:52,47.5133
8/11/14,6:00:54,59.4287
8/11/14,6:00:55,68.1798
8/11/14,6:00:56,73.7832
8/11/14,6:00:58,80.6061
8/11/14,6:01:25,75.4148
8/11/14,6:01:43,185.6198
8/11/14,6:01:44,202.0344
8/11/14,6:01:45,195.0137
8/11/14,6:01:46,187.3173
8/11/14,6:01:48,181.9777
8/11/14,6:01:50,174.8746
8/11/14,6:01:52,166.7991
8/11/14,6:02:57,171.8257
8/11/14,6:03:14,166.7991
8/11/14,6:04:12,171.941
8/11/14,6:04:31,166.6508
8/11/14,6:04:52,171.8421
8/11/14,6:05:02,44.794
8/11/14,6:05:03,20.7984
8/11/14,6:05:04,11.6517
8/11/14,6:05:07,32.0051
8/11/14,6:05:08,45.5191
8/11/14,6:05:09,62.494
8/11/14,6:05:13,47.2001
8/11/14,6:05:42,41.6462
8/11/14,6:07:21,36.323
8/11/14,6:07:24,29.3023
8/11/14,6:07:28,19.0679
8/11/14,6:07:30,9.4598
8/11/14,6:07:31,3.6587
8/11/14,18:11:01,11.5199
8/11/14,18:11:03,22.4794
8/11/14,18:11:04,28.6596
8/11/14,18:11:06,37.8392
8/11/14,18:11:07,47.9418
8/11/14,18:11:08,54.1714
8/11/14,18:11:09,60.3845
8/11/14,18:11:11,67.191
8/11/14,18:11:56,60.3021
8/11/14,18:11:59,55.2097
8/11/14,18:12:08,61.5711
8/11/14,18:12:11,66.8119
8/11/14,18:12:18,61.6865
8/11/14,18:12:22,54.0231
8/11/14,18:12:41,48.9306
8/11/14,18:12:52,43.9205
8/11/14,18:13:03,49.2272
8/11/14,18:15:52,54.7317
8/11/14,18:15:57,60.4175
8/11/14,18:16:25,54.7812
8/11/14,18:16:29,46.5244
8/11/14,18:16:31,40.6409
8/11/14,18:16:33,33.7521
8/11/14,18:16:37,9.5422
8/11/14,18:16:39,0
8/11/14,19:45:11,9.0148
8/11/14,19:45:13,14.8654
8/11/14,19:45:14,26.2534
8/11/14,19:45:15,35.499
8/11/14,19:45:16,44.2172
8/11/14,19:45:17,53.3309
8/11/14,19:45:18,60.3845
8/11/14,19:45:19,67.7348
8/11/14,19:45:22,78.4966
8/11/14,19:45:49,73.3217
8/11/14,19:46:09,67.3723
8/11/14,19:46:14,61.8019
8/11/14,19:46:21,66.9108
8/11/14,19:46:25,72.3494
8/11/14,19:46:34,65.7572
8/11/14,19:46:36,59.7912
8/11/14,19:47:02,53.8583
8/11/14,19:47:05,48.7823
8/11/14,19:47:37,41.3825
8/11/14,19:47:41,35.9275
8/11/14,19:47:51,29.8791
8/11/14,19:47:54,20.8643
8/11/14,19:47:58,15.3269
8/11/14,19:48:03,22.1663
8/11/14,19:49:09,27.7367
8/11/14,19:49:34,22.5618
8/11/14,19:50:28,27.8685
8/11/14,19:51:05,33.34
8/11/14,19:51:08,39.3884
8/11/14,19:51:11,44.8764
8/11/14,19:51:15,39.1412
8/11/14,19:51:17,32.9775
8/11/14,19:51:19,25.1987
8/11/14,19:51:21,18.6889
8/11/14,19:51:23,11.4539
8/11/14,19:51:25,4.5651
8/11/14,20:59:39,9.74
8/11/14,20:59:41,22.0179
8/11/14,20:59:42,28.7255
8/11/14,20:59:43,36.4054
8/11/14,20:59:44,44.382
8/11/14,20:59:47,59.132
8/11/14,20:59:48,64.62
8/11/14,20:59:51,70.7837
8/11/14,21:00:32,65.5924
8/11/14,21:00:37,59.1815
8/11/14,21:00:40,52.2926
8/11/14,21:00:50,61.2086
8/11/14,21:00:52,67.0262
8/11/14,21:01:02,59.2474
8/11/14,21:01:04,53.2979
8/11/14,21:01:07,47.9088
8/11/14,21:01:12,53.7594
8/11/14,21:01:21,46.9859
8/11/14,21:04:33,54.7482
8/11/14,21:04:52,59.7583
8/11/14,21:05:08,54.2703
8/11/14,21:05:11,47.9912
8/11/14,21:05:13,42.2066
8/11/14,21:05:16,33.6367
8/11/14,21:05:17,27.2093
8/11/14,21:05:19,14.783
8/11/14,21:05:20,5.8671
8/11/14,21:05:21,0
8/12/14,1:16:11,10.5146
8/12/14,1:16:15,30.0934
8/12/14,1:16:16,42.5362
8/12/14,1:16:17,50.282
8/12/14,1:16:18,56.2974
8/12/14,1:16:19,64.4388
8/12/14,1:16:21,72.7449
8/12/14,1:16:23,78.2988
8/12/14,1:16:38,73.0416
8/12/14,1:17:03,142.1443
8/12/14,1:17:06,200.0238
8/12/14,1:17:07,187.7129
8/12/14,1:17:09,176.8687
8/12/14,1:17:10,171.2818
8/12/14,1:17:12,164.5742
8/12/14,1:17:14,158.048
8/12/14,1:17:19,165.5631
8/12/14,1:18:05,173.243
8/12/14,1:18:08,168.1011
8/12/14,1:18:19,173.5891
8/12/14,1:18:23,168.5296
8/12/14,1:19:05,174.2153
8/12/14,1:19:10,168.167
8/12/14,1:19:39,174.0011
8/12/14,1:19:49,167.6231
8/12/14,1:20:22,118.6596
8/12/14,1:20:23,42.9482
8/12/14,1:20:24,21.4906
8/12/14,1:20:25,11.0255
8/12/14,1:20:29,29.6979
8/12/14,1:20:30,66.746
8/12/14,1:20:32,60.9614
8/12/14,1:20:33,50.6611
8/12/14,1:22:36,44.5633
8/12/14,1:22:41,37.7074
8/12/14,1:22:47,26.204
8/12/14,1:22:48,20.716
8/12/14,1:22:49,15.0302
8/12/14,1:22:50,9.8224
8/12/14,1:22:51,3.9059
8/12/14,5:13:33,13.102
8/12/14,5:13:34,20.1392
8/12/14,5:13:35,25.5448
8/12/14,5:13:36,33.2741
8/12/14,5:13:38,44.3325
8/12/14,5:13:39,57.4016
8/12/14,5:13:42,72.0527
8/12/14,5:13:44,77.6891
8/12/14,5:14:22,72.646
8/12/14,5:14:29,65.5265
8/12/14,5:14:32,58.8519
8/12/14,5:14:40,64.4388
8/12/14,5:14:43,69.9762
8/12/14,5:14:46,75.7444
8/12/14,5:14:53,68.6907
8/12/14,5:14:54,63.6312
8/12/14,5:14:58,55.8689
8/12/14,5:15:09,61.2415
8/12/14,5:15:14,54.5999
8/12/14,5:15:17,48.6175
8/12/14,5:15:22,43.0965
8/12/14,5:15:49,48.8647
8/12/14,5:15:56,42.7669
8/12/14,5:15:58,37.4107
8/12/14,5:16:02,30.0769
8/12/14,5:16:06,24.5559
8/12/14,5:16:12,18.0461
8/12/14,5:16:16,5.5045
8/12/14,5:16:17,0
8/12/14,5:16:54,5.1254
8/12/14,5:17:03,0
8/12/14,5:19:23,6.6416
8/12/14,5:19:26,12.4428
8/12/14,5:19:28,19.7107
8/12/14,5:19:32,25.5448
8/12/14,5:19:35,19.892
8/12/14,5:19:38,12.0802
8/12/14,5:19:39,3.362
8/12/14,6:53:50,9.9707
8/12/14,6:53:53,19.035
8/12/14,6:53:54,33.6037
8/12/14,6:53:55,41.1353
8/12/14,6:53:56,46.3432
8/12/14,6:53:57,52.2597
8/12/14,6:53:58,57.5169
8/12/14,6:53:59,62.7083
8/12/14,6:54:01,68.1139
8/12/14,6:54:42,62.3128
8/12/14,6:54:46,57.2203
8/12/14,6:54:57,62.4776
8/12/14,6:55:14,57.006
8/12/14,6:55:26,51.0236
8/12/14,6:55:36,56.0337
8/12/14,6:55:43,47.3979
8/12/14,6:55:47,42.3054
8/12/14,6:55:53,49.5898
8/12/14,6:58:43,55.77
8/12/14,6:59:17,49.8205
8/12/14,6:59:20,41.5638
8/12/14,6:59:23,27.5554
8/12/14,6:59:24,20.5677
8/12/14,6:59:25,13.4975
8/12/14,6:59:26,0
8/12/14,8:10:23,6.1967
8/12/14,8:10:26,17.9802
8/12/14,8:10:27,31.9062
8/12/14,8:10:30,53.1166
8/12/14,8:10:31,64.5541
8/12/14,8:10:32,70.7178
8/12/14,8:10:34,78.0187
8/12/14,8:10:57,72.9262
8/12/14,8:11:19,67.4052
8/12/14,8:11:47,61.8348
8/12/14,8:12:09,56.7588
8/12/14,8:12:13,51.2873
8/12/14,8:12:44,45.2225
8/12/14,8:12:57,38.004
8/12/14,8:13:00,31.9062
8/12/14,8:13:03,26.5501
8/12/14,8:13:10,20.9797
8/12/14,8:13:38,26.1546
8/12/14,8:16:14,31.5107
8/12/14,8:16:25,24.935
8/12/14,8:16:27,18.8702
8/12/14,8:16:29,12.69
8/12/14,8:16:32,0
8/12/14,9:15:13,7.4986
8/12/14,9:15:14,12.6735
8/12/14,9:15:17,26.6819
8/12/14,9:15:18,36.8174
8/12/14,9:15:19,44.8929
8/12/14,9:15:20,49.9029
8/12/14,9:15:21,55.1273
8/12/14,9:15:23,64.5211
8/12/14,9:15:26,70.8991
8/12/14,9:15:46,65.6418
8/12/14,9:16:06,50.1172
8/12/14,9:16:07,118.3794
8/12/14,9:16:08,186.7076
8/12/14,9:16:09,195.1785
8/12/14,9:16:13,183.7905
8/12/14,9:16:14,175.5173
8/12/14,9:16:16,168.1011
8/12/14,9:16:21,161.8714
8/12/14,9:17:01,167.5243
8/12/14,9:17:26,159.2346
8/12/14,9:17:27,165.4807
8/12/14,9:17:31,170.6885
8/12/14,9:17:39,164.7555
8/12/14,9:17:45,157.0262
8/12/14,9:17:46,137.0189
8/12/14,9:17:47,154.0432
8/12/14,9:17:49,165.0357
8/12/14,9:18:04,137.0683
8/12/14,9:18:05,155.032
8/12/14,9:18:07,165.0027
8/12/14,9:19:16,170.1117
8/12/14,9:19:22,164.4589
8/12/14,9:19:24,83.5396
8/12/14,9:19:25,42.4373
8/12/14,9:19:26,17.7165
8/12/14,9:19:27,10.1849
8/12/14,9:19:31,42.4538
8/12/14,9:19:32,68.2293
8/12/14,9:19:35,58.6871
8/12/14,9:19:57,53.0507
8/12/14,9:20:07,58.2915
8/12/14,9:20:41,51.9465
8/12/14,9:20:44,45.3873
8/12/14,9:20:45,40.3113
8/12/14,9:20:47,31.8733
8/12/14,9:20:48,25.6766
8/12/14,9:20:49,19.1009
8/12/14,9:20:50,6.7076
8/12/14,9:20:51,0
8/12/14,10:49:42,7.1525
8/12/14,10:49:43,13.7777
8/12/14,10:49:46,30.0275
8/12/14,10:49:47,41.6462
8/12/14,10:49:49,51.1884
8/12/14,10:49:50,63.796
8/12/14,10:49:51,69.6301
8/12/14,10:49:53,75.9421
8/12/14,10:50:38,69.9432
8/12/14,10:50:39,100.0861
8/12/14,10:50:40,210.0769
8/12/14,10:50:41,222.6186
8/12/14,10:50:42,209.9121
8/12/14,10:50:44,196.3322
8/12/14,10:50:45,186.5263
8/12/14,10:50:48,176.9841
8/12/14,10:50:49,170.9852
8/12/14,10:50:52,165.8927
8/12/14,10:50:54,171.4961
8/12/14,10:51:00,163.981
8/12/14,10:51:06,169.1229
8/12/14,10:51:15,162.1351
8/12/14,10:52:01,168.2494
8/12/14,10:53:26,160.7837
8/12/14,10:53:27,166.7991
8/12/14,10:53:54,93.6587
8/12/14,10:53:55,43.4261
8/12/14,10:53:56,26.2699
8/12/14,10:53:57,13.1185
8/12/14,10:53:59,7.9271
8/12/14,10:54:01,40.4431
8/12/14,10:54:03,56.0996
8/12/14,10:54:06,39.0258
8/12/14,10:56:14,33.6037
8/12/14,10:56:17,26.3194
8/12/14,10:56:20,18.7548
8/12/14,10:56:21,10.1849
8/12/14,10:56:22,3.9224
8/12/14,12:15:59,9.3115
8/12/14,12:16:01,22.9738
8/12/14,12:16:03,28.709
8/12/14,12:16:05,47.3485
8/12/14,12:16:07,63.5653
8/12/14,12:16:09,75.1016
8/12/14,12:16:52,69.696
8/12/14,12:16:56,63.3016
8/12/14,12:17:01,56.8083
8/12/14,12:17:07,64.7189
8/12/14,12:17:09,72.5142
8/12/14,12:17:18,65.477
8/12/14,12:17:20,59.8077
8/12/14,12:17:22,54.7812
8/12/14,12:17:49,48.1725
8/12/14,12:17:53,42.7834
8/12/14,12:17:57,37.6415
8/12/14,12:18:03,43.6898
8/12/14,12:18:06,49.6063
8/12/14,12:18:12,43.8711
8/12/14,12:18:19,38.3172
8/12/14,12:18:22,31.8568
8/12/14,12:18:24,26.4182
8/12/14,12:18:29,18.5406
8/12/14,12:18:33,11.1079
8/12/14,12:18:36,4.7793
8/12/14,12:21:52,11.5034
8/12/14,12:21:54,19.3316
8/12/14,12:21:57,26.6325
8/12/14,12:22:03,19.5129
8/12/14,12:22:05,10.1849
8/12/14,12:22:06,5.109
8/12/14,12:22:07,0
8/12/14,13:05:03,9.6411
8/12/14,13:05:05,19.2657
8/12/14,13:05:08,34.9716
8/12/14,13:05:09,43.7228
8/12/14,13:05:10,49.9194
8/12/14,13:05:14,63.8949
8/12/14,13:05:17,69.4818
8/12/14,13:05:54,64.0432
8/12/14,13:05:58,94.1201
8/12/14,13:05:59,209.4177
8/12/14,13:06:00,226.8376
8/12/14,13:06:02,208.6431
8/12/14,13:06:03,200.6006
8/12/14,13:06:04,195.3928
8/12/14,13:06:05,188.5204
8/12/14,13:06:07,180.8735
8/12/14,13:06:11,175.0888
8/12/14,13:06:13,167.8209
8/12/14,13:06:14,173.7704
8/12/14,13:06:18,165.5136
8/12/14,13:06:22,172.831
8/12/14,13:06:30,163.7173
8/12/14,13:07:18,169.1394
8/12/14,13:07:43,162.1022
8/12/14,13:07:45,168.2164
8/12/14,13:09:12,162.2011
8/12/14,13:09:13,168.579
8/12/14,13:09:15,115.1657
8/12/14,13:09:16,42.1736
8/12/14,13:09:17,23.8802
8/12/14,13:09:18,16.8596
8/12/14,13:09:19,10.9266
8/12/14,13:09:23,52.2432
8/12/14,13:09:24,67.2899
8/12/14,13:09:27,57.5005
8/12/14,13:10:29,52.3915
8/12/14,13:10:32,45.5851
8/12/14,13:10:35,33.9333
8/12/14,13:10:37,23.6495
8/12/14,13:10:38,15.0632
8/12/14,13:10:39,7.0042
8/12/14,13:10:40,0
8/12/14,16:00:52,8.471
8/12/14,16:00:53,13.926
8/12/14,16:00:54,22.6277
8/12/14,16:00:56,35.5649
8/12/14,16:00:57,43.4591
8/12/14,16:00:58,48.9141
8/12/14,16:01:00,62.8401
8/12/14,16:01:02,70.2069
8/12/14,16:01:03,76.0245
8/12/14,16:01:45,105.7059
8/12/14,16:01:46,209.3682
8/12/14,16:01:47,228.0077
8/12/14,16:01:48,217.5426
8/12/14,16:01:51,208.9562
8/12/14,16:01:53,194.2392
8/12/14,16:01:54,180.8075
8/12/14,16:01:57,172.1223
8/12/14,16:01:58,166.0905
8/12/14,16:02:05,160.9156
8/12/14,16:03:04,166.6838
8/12/14,16:03:09,171.7598
8/12/14,16:03:19,166.0905
8/12/14,16:04:55,171.529
8/12/14,16:05:04,91.2525
8/12/14,16:05:05,43.5909
8/12/14,16:05:06,17.8978
8/12/14,16:05:07,9.5917
8/12/14,16:05:10,14.8819
8/12/14,16:05:11,41.1683
8/12/14,16:05:13,59.2309
8/12/14,16:05:14,51.0071
8/12/14,16:05:15,39.9652
8/12/14,16:07:23,29.0386
8/12/14,16:07:25,21.8531
8/12/14,16:07:27,16.1838
8/12/14,16:07:28,8.4875
8/12/14,16:07:30,0
8/12/14,17:20:59,10.119
8/12/14,17:21:01,15.4093
8/12/14,17:21:02,27.0939
8/12/14,17:21:03,35.5484
8/12/14,17:21:04,41.811
8/12/14,17:21:05,47.1837
8/12/14,17:21:06,53.0342
8/12/14,17:21:07,58.4234
8/12/14,17:21:08,64.0103
8/12/14,17:21:11,69.284
8/12/14,17:21:49,63.9938
8/12/14,17:21:55,58.7859
8/12/14,17:22:08,64.4717
8/12/14,17:22:20,56.3468
8/12/14,17:22:36,50.0842
8/12/14,17:22:44,55.9183
8/12/14,17:22:53,47.4474
8/12/14,17:23:03,52.5233
8/12/14,17:25:57,57.7312
8/12/14,17:26:28,50.7105
8/12/14,17:26:32,43.0965
8/12/14,17:26:33,36.4713
8/12/14,17:26:35,26.8632
8/12/14,17:26:36,20.7489
8/12/14,17:26:38,8.8335
8/12/14,17:26:39,0
8/12/14,19:04:44,7.2679
8/12/14,19:04:45,16.8431
8/12/14,19:04:46,22.9244
8/12/14,19:04:47,30.3736
8/12/14,19:04:48,36.9493
8/12/14,19:04:49,44.1842
8/12/14,19:04:50,49.5898
8/12/14,19:04:54,63.9443
8/12/14,19:04:57,70.6189
8/12/14,19:05:32,65.5429
8/12/14,19:05:37,109.2987
8/12/14,19:05:38,214.3618
8/12/14,19:05:40,208.1981
8/12/14,19:05:41,196.3816
8/12/14,19:05:43,202.3475
8/12/14,19:05:44,191.2397
8/12/14,19:05:48,181.3844
8/12/14,19:05:49,172.0729
8/12/14,19:05:50,166.2058
8/12/14,19:05:54,159.7455
8/12/14,19:05:55,152.1974
8/12/14,19:05:59,162.3329
8/12/14,19:06:53,167.7715
8/12/14,19:08:56,110.1721
8/12/14,19:08:57,43.9535
8/12/14,19:08:58,21.7872
8/12/14,19:08:59,12.0308
8/12/14,19:09:03,53.1826
8/12/14,19:09:04,69.5147
8/12/14,19:09:06,59.6924
8/12/14,19:09:11,54.4186
8/12/14,19:10:15,46.4091
8/12/14,19:10:16,40.3113
8/12/14,19:10:18,31.3953
8/12/14,19:10:19,24.3911
8/12/14,19:10:20,16.876
8/12/14,19:10:21,8.0425
8/12/14,19:10:22,0
8/12/14,20:05:23,7.581
8/12/14,20:05:24,13.2009
8/12/14,20:05:26,24.4571
8/12/14,20:05:27,33.4225
8/12/14,20:05:28,41.6792
8/12/14,20:05:29,50.9907
8/12/14,20:05:32,64.3234
8/12/14,20:05:33,72.8273
8/12/14,20:06:21,113.1221
8/12/14,20:06:22,167.0958
8/12/14,20:06:23,205.7096
8/12/14,20:06:24,216.7186
8/12/14,20:06:25,210.835
8/12/14,20:06:28,194.2062
8/12/14,20:06:29,187.2514
8/12/14,20:06:31,178.9288
8/12/14,20:06:32,172.7486
8/12/14,20:06:41,165.4477
8/12/14,20:07:37,170.4578
8/12/14,20:07:55,164.6237
8/12/14,20:09:04,169.7162
8/12/14,20:09:25,164.1458
8/12/14,20:09:37,94.9606
8/12/14,20:09:38,20.8808
8/12/14,20:09:39,11.4869
8/12/14,20:09:44,52.4245
8/12/14,20:09:45,64.9002
8/12/14,20:09:46,58.4563
8/12/14,20:09:47,49.6228
8/12/14,20:09:49,55.0119
8/12/14,20:09:52,48.9471
8/12/14,20:11:53,43.6733
8/12/14,20:11:57,38.3666
8/12/14,20:12:00,33.3236
8/12/14,20:12:03,26.616
8/12/14,20:12:04,20.5017
8/12/14,20:12:06,13.6788
8/12/14,20:12:07,5.9495
8/12/14,20:12:08,0
8/12/14,23:35:33,8.6852
8/12/14,23:35:35,16.5794
8/12/14,23:35:37,25.7425
8/12/14,23:35:38,36.2241
8/12/14,23:35:39,42.7339
8/12/14,23:35:40,48.1066
8/12/14,23:35:43,61.1756
8/12/14,23:35:46,66.7131
8/12/14,23:36:24,61.3569
8/12/14,23:36:30,54.3362
8/12/14,23:36:33,48.3043
8/12/14,23:36:39,55.4734
8/12/14,23:36:41,61.0602
8/12/14,23:36:43,66.5482
8/12/14,23:36:51,58.4728
8/12/14,23:36:53,52.4409
8/12/14,23:36:55,46.6233
8/12/14,23:37:06,52.2761
8/12/14,23:37:22,43.4591
8/12/14,23:37:25,37.3613
8/12/14,23:37:34,45.3049
8/12/14,23:37:37,50.5786
8/12/14,23:37:43,45.5191
8/12/14,23:40:24,51.1225
